comment-id,timestamp,datetime,author-id,agrees,disagrees,moderated,comment-body,x,y,group_0,group_1
769,1518464820494,Tue Feb 13 02:47:00 WIB 2018,1502,78,52,1,Bowling Green needs to pass a resolution in support of medical cannabis.,-2.5335887505534154,-0.8265776706525517,0.6666666666666666,1.5
768,1518464774857,Tue Feb 13 02:46:14 WIB 2018,1496,1,0,-1,Not enough parking close to the square to do it.,-2.5358497484599725,-0.8068213753232006,1.3471693401963143,0.014987812011277817
767,1518464640021,Tue Feb 13 02:44:00 WIB 2018,1488,1,0,-1,"As Bowling Green continues to develop, quality bike lanes should be installed, focusing in the downtown/campus area.",-2.5352040730181344,-0.8003952159393389,0.09980132658710546,0.18424349116418884
766,1518464587919,Tue Feb 13 02:43:07 WIB 2018,0,91,15,1,A kayak trail from Lampkin Park to Barren River. Improved River access.,-2.5358038687110973,-0.9866378207662938,0.03972974099874642,0.13572862788270837
765,1518464482046,Tue Feb 13 02:41:22 WIB 2018,1494,1,0,-1,Improved opportunities for outdoor recreation.More bike lanes and a kayak trail from Lampkin Park to Barren River. Improved River access.,-2.5826296719936583,-0.8698074202296855,0.007369357792519676,0.02794117647059742
724,1518462502737,Tue Feb 13 02:08:22 WIB 2018,1432,74,6,1,"How is it that surrounding counties have county wide high speed internet, yet one third of Warren County residents have slow or no internet?",-2.5781249405164197,-0.844044303977372,1.0,1.0
727,1518462678094,Tue Feb 13 02:11:18 WIB 2018,1433,1,0,-1,Zoning seems to be a real issue here. Everything apparently is zoned multi-purpose...,-2.5712229726885814,-0.8320921885550905,0.6666666666666666,1.5
733,1518463367768,Tue Feb 13 02:22:47 WIB 2018,1450,1,0,-1,Downtown BG should be a pedestrian area.,-2.594665213959696,-0.8748208055855222,0.09856304616460193,0.14367210049662488
764,1518463875977,Tue Feb 13 02:31:15 WIB 2018,1476,1,0,-1,New outdoor recreation opportunities along Barren River would be a huge plus and economic benefit to the area.,-2.5943653791002115,-0.8756196998975664,1.097774554054239,0.0033003368368968123
763,1518463833924,Tue Feb 13 02:30:33 WIB 2018,1480,1,0,-1,"Alcohol should be sold in Warren County, and not just in Bowling Green city limits.",-2.543721503697251,-0.8112465259254454,0.730641021464889,0.002637518708466006
762,1518463676078,Tue Feb 13 02:27:56 WIB 2018,1478,1,0,-1,Better traffic flow especially on Campbell lane and Scottsville road area.,-2.59854476737134,-0.8988909793494599,0.003750537831981554,0.07922585147072546
697,1518458627477,Tue Feb 13 01:03:47 WIB 2018,1348,91,20,1,Greek Life should be monitored on WKU's campus.,-2.594542016947339,-0.8750125924430185,4.928648967414909e-08,0.12197101448676928
696,1518458557838,Tue Feb 13 01:02:37 WIB 2018,1348,74,23,1,There should be more healthy food options near/on campus of WKU.,-2.5205458780317076,-0.8719151219146233,0.06366189024335468,0.1032578716192776
695,1518458545967,Tue Feb 13 01:02:25 WIB 2018,1353,86,19,1,Bowling Green should have basic zoning mandates in order to beautify decrepit buildings/gravel lawns/general trashiness.,-2.5734530668498876,-0.8656778836223398,0.43367174446045326,0.1042178518148062
694,1518458506136,Tue Feb 13 01:01:46 WIB 2018,1335,1,0,-1,Blind people should not be able to drive,-2.5370310846658257,-0.8720638208061733,0.6666666666666666,1.5
693,1518458425060,Tue Feb 13 01:00:25 WIB 2018,1349,99,14,1,Bowling Green needs more accessible programs for mentorships of young adults and teenagers.,-2.5681430525325504,-0.8373251069826204,0.6835317460304661,1.3241186890715122e-12
692,1518458377553,Tue Feb 13 00:59:37 WIB 2018,1353,67,30,1,Bowling Green should have more healthy/clean eating options for those who have limited diets.,-2.5212087126651537,-0.8465458634274794,1.7531416892153935,0.1961379766724434
691,1518458331379,Tue Feb 13 00:58:51 WIB 2018,1336,1,0,-1,Efforts should be made to make all areas near wku’s campus livable for college students. No Sec. 8 Less crime Cost of attendance goes down,-2.594550040313479,-0.877625842485332,1.2284387434964872,0.0010227296604129036
690,1518458100339,Tue Feb 13 00:55:00 WIB 2018,1335,25,15,1,Holly drive needs sidewalks,-2.5245377315861606,-0.8463212669251743,1.5880856779086365,0.21262452029559512
689,1518457921040,Tue Feb 13 00:52:01 WIB 2018,1338,87,23,1,stronger enforcement of junk cars in yards and trashy looking yards in general,-2.5507184756661223,-0.8430284628458837,0.17485022718740384,0.16662577156036373
688,1518457812312,Tue Feb 13 00:50:12 WIB 2018,0,24,15,1,The face of drug dealers has changed. Today most opioid drug dealers are doctors or teenagers in the suburbs ordering from China.,-2.5142244366743824,-0.8508656088391611,6.875077396328943e-05,0.22438111127398938
687,1518457792498,Tue Feb 13 00:49:52 WIB 2018,1336,1,0,-1,Bowling green should phase away from above ground powerlines and start implementing underground lines. The congestion of wires is unsightly.,-2.5542142756545134,-0.8103103298116969,0.5648604269301621,1.2897054349295957e-32
686,1518457652388,Tue Feb 13 00:47:32 WIB 2018,0,34,14,1,We know fentanyl is coming through our post office. Law enforcement should have dogs finding it before it kills the next youth.,-2.5529096852880526,-0.8059194205797353,1.3068475037941616,6.850197333751096e-07
685,1518457556541,Tue Feb 13 00:45:56 WIB 2018,1298,1,0,-1,Adult education is availabe in many areas through Community Education of Warren County and WKU's Society for Lifelong Learning.,-2.5521666628049746,-0.8038112354478871,0.005234862805797166,0.13047750222869334
684,1518457522230,Tue Feb 13 00:45:22 WIB 2018,1318,61,28,1,Working folks need ordinances struck down that prevent them from assembling to bargain for better pay. benefits and working conditions.,-2.575865745531389,-0.8143210235247476,0.061211995220070814,0.08809487768709584
683,1518457491415,Tue Feb 13 00:44:51 WIB 2018,0,88,25,1,Doctors over-prescribing opioids should be sentenced at least as harshly as street dealers if not more harshly due to their knowledge.,-2.570843465058991,-0.8478144530228724,0.6666666666666666,1.5
682,1518457489092,Tue Feb 13 00:44:49 WIB 2018,1298,1,0,-1,"Options for community choir participation exist in the WKU Community Chorus, church choirs, and a Barbershop group.",-2.590319753171446,-0.8670995455080205,0.6666666666666666,1.5
681,1518457383807,Tue Feb 13 00:43:03 WIB 2018,1332,1,0,-1,No proof of a problem has been identified.,-2.563433405686645,-0.8669888318034554,0.9716138001178336,0.3609627536572444
680,1518457375667,Tue Feb 13 00:42:55 WIB 2018,1298,1,0,-1,Society considers freedom from pain and suffering of any type a right rather than a privilege.,-2.53101508425062,-0.8287537482982639,0.4292149809382767,0.0392156862745437
679,1518457293530,Tue Feb 13 00:41:33 WIB 2018,1298,17,12,1,State and federal medical societies are unable or unwilling to police their members regarding the drug dependency problem.,-2.537304450907078,-0.798989065822286,1.5,0.6666666666666666
678,1518457230878,Tue Feb 13 00:40:30 WIB 2018,1298,82,24,1,Doctors who prescribe pain and tranquilizing meds too easily fuel the drug dependency crisis.,-2.559577094054627,-0.8274551749930096,1.5,0.6666666666666666
677,1518457209899,Tue Feb 13 00:40:09 WIB 2018,1329,1,0,-1,morte comnpetitive internet rates,-2.5365790170118494,-0.879561285304244,5.414757886827648e-09,0.10180995475092887
676,1518457169073,Tue Feb 13 00:39:29 WIB 2018,1298,25,31,1,American comfort and avoidance of any pain or suffering drives the drug dependency problem.,-2.5376755821500954,-0.8631238266564758,1.781567034901889,0.26151068899086494
675,1518457090068,Tue Feb 13 00:38:10 WIB 2018,1298,21,31,1,Individual unhappiness combined with easy legal and illegal availability of drugs drives the opioid crisis.,-2.5448538631190516,-0.8646492821901923,1.8456337539321643,0.27484037989966614
674,1518456600475,Tue Feb 13 00:30:00 WIB 2018,1314,12,54,1,We need more pet stores,-2.537922153610536,-0.9188830255545805,1.441277135039208,0.00023639755965779388
673,1518454729419,Mon Feb 12 23:58:49 WIB 2018,1307,148,16,1,BG needs to increase recycling and trash bins around the parks and parkways to decrease trash and litter,-2.594441269736683,-0.8747408450275123,0.0132213862408463,0.04642857142855172
656,1518451618133,Mon Feb 12 23:06:58 WIB 2018,1282,1,0,-1,"An indoor, heated olympic size pool is EXTREMELY needed for adult exercise. The one at Total Fitness is totally inadequate.",-2.5743459090125165,-0.8814215145100712,0.4041183823405107,0.0932932932932943
672,1518453798586,Mon Feb 12 23:43:18 WIB 2018,301,53,18,1,There is too much bullying in our schools that administrators are ignoring.,-2.509043932949215,-0.9076897867450406,0.8020407332856235,0.20293631449285782
671,1518453718850,Mon Feb 12 23:41:58 WIB 2018,1296,43,25,1,Bowling Green should be become a carbon neutral city.,-2.5884171500447386,-0.9196148320821398,1.2374406698201124,0.10837411743648305
670,1518453695755,Mon Feb 12 23:41:35 WIB 2018,301,66,44,1,The Bowling Green Daily News is too politically slanted.,-2.5361035339164713,-0.8270142850197186,1.922631301146743,0.2982625482625789
669,1518453676607,Mon Feb 12 23:41:16 WIB 2018,1265,1,0,-1,"Planning & Zoning Board needs an overhaul w/ fewer builders appointed, fair notice to opposition, stop rubber stamping by P&Z and City Comm.",-2.594441269736683,-0.8747408450275123,1.9094247426605666,0.07453956875382417
657,1518451738883,Mon Feb 12 23:08:58 WIB 2018,1282,84,19,1,"More weekend activites are needed for YOUNG Seniors, who arent yet ready for Bingo nights.",-2.5650027028279343,-0.8010640851855559,0.6666666666666666,1.5
668,1518453107705,Mon Feb 12 23:31:47 WIB 2018,1290,62,12,1,There should be officers more readily available to the county areas; ex. for domestic violence disputes.,-2.543639357754979,-0.8062389151042728,0.6161231884054135,5.276922958906528e-50
667,1518453094135,Mon Feb 12 23:31:34 WIB 2018,1296,94,21,1,"Bowling Green needs more access to affordable , healthy, local food sources.",-2.594715866954365,-0.8747496285876314,2.2813571761967144,0.17304812888125506
666,1518453056956,Mon Feb 12 23:30:56 WIB 2018,1292,1,0,-1,"Teach people how to drive. Red means stop, who woulda guessed?",-2.5127552786023855,-0.9019444468293973,0.0008080333407134697,0.09088578777404706
665,1518453050763,Mon Feb 12 23:30:50 WIB 2018,1287,62,94,1,"More gender-neutral bathrooms need to be seen across BG on WKU's campus, in local businesses, etc.",-2.545471466389704,-0.8254516891860322,1.5,0.6666666666666666
664,1518453049020,Mon Feb 12 23:30:49 WIB 2018,1291,57,88,1,There should be gender-neutral housing options on WKU's campus for LGBTQ+ students.,-2.5896578138381257,-0.8686548965935279,1.5,0.6666666666666666
663,1518453039035,Mon Feb 12 23:30:39 WIB 2018,1288,33,29,1,"WKU should open its facilities to the public once or twice a month to the community, and those in need should be welcome more often.",-2.594596907065204,-0.8746369970260934,1.5,0.6666666666666666
662,1518453013000,Mon Feb 12 23:30:13 WIB 2018,1294,74,21,1,Bowling Green should work on becoming a more food sustainable city with less food waste and food insecurity,-2.5645523604222458,-0.8085505880614158,1.5,0.6666666666666666
661,1518452785402,Mon Feb 12 23:26:25 WIB 2018,1292,1,0,-1,More recreational spots and fewer mattress stores,-2.5944343690295146,-0.8748449981920784,0.22606403150008963,0.17332388661272105
660,1518452241278,Mon Feb 12 23:17:21 WIB 2018,1158,31,29,1,"A traffic light is needed on Cave Mill in front of Natcher School.  Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.",-2.5380496180173426,-0.9248040064156218,1.0,1.0
659,1518451917874,Mon Feb 12 23:11:57 WIB 2018,1282,84,22,1,"For a city of this size, there is too little available in the way of weekend activities for Seniors who are not ready for rocking chairs.",-2.511987623181416,-0.9081037927260355,0.9256803413599468,8.974272263075785e-05
658,1518451806838,Mon Feb 12 23:10:06 WIB 2018,1282,1,0,-1,Would love to see more community ed. Craft classes made available at a reasonable cost.,-2.538090764478895,-0.8234460687610061,1.5,0.6666666666666666
655,1518450774918,Mon Feb 12 22:52:54 WIB 2018,981,31,6,1,Encourage growth of OTA tv stations. Lots of cord cutters and shavers enjoy the HD content they can get with an antenna.,-2.5484122619130543,-0.8163027395142703,4.1728877626819086e-17,0.18655188949572651
654,1518450505406,Mon Feb 12 22:48:25 WIB 2018,1276,120,26,1,Historic preservation of homes and buildings needs countywide attention to maintain our unique architectural heritage.,-2.521931337081295,-0.8476322007493055,0.09572132596015397,0.13524658336367926
652,1518450297988,Mon Feb 12 22:44:57 WIB 2018,1269,1,0,-1,Increase and support school choice options for ALL families.,-2.5252844171656506,-0.8351231954275651,1.5,0.6666666666666666
653,1518450434616,Mon Feb 12 22:47:14 WIB 2018,1275,143,4,1,More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.,-2.5123911999916637,-0.8554958963271906,1.66292781895845,0.29461399950191797
651,1518448977029,Mon Feb 12 22:22:57 WIB 2018,1269,1,0,-1,Expand and support non-public (or even public) school choice options,-2.520965691954362,-0.8299824798335886,0.29401812345722056,0.09279055493623911
650,1518448880516,Mon Feb 12 22:21:20 WIB 2018,1269,102,9,1,"Do SOMETHING about completing the ""wrap"" downtown, or at least enhance (and that includes restaurant service) what is currently there.",-2.5062207845444524,-0.8834169132544263,1.4559984446623833,0.0004187441351618044
649,1518448379914,Mon Feb 12 22:12:59 WIB 2018,1265,95,22,1,"Planning & Zoning Board needs an overhaul. Fewer builders appointed, fairness to opposition, stop rubber stamping by P&Z and City Comm.",-2.5109769430300894,-1.0205534936018854,0.03968007625386047,0.06339897574218459
648,1518448141195,Mon Feb 12 22:09:01 WIB 2018,278,57,34,1,We need grocery store competition. Kroger doesn't even try because they don't have to. I'm sick of rotten produce. Let's get a Publix!,-2.5945704531365807,-0.8748496278619011,0.13680105717795368,0.03905627291565909
647,1518447988855,Mon Feb 12 22:06:28 WIB 2018,1257,1,0,-1,"Aggressive panhandlers are making the square/downtown unsafe, law enforcement needs to be visible to protect residents.",-2.522485858585715,-0.8531156947783192,0.00041121069824843625,0.2197124436342896
646,1518447227616,Mon Feb 12 21:53:47 WIB 2018,1261,1,0,-1,"Ummmnn, look what Owensboro did with their Riverfront. Ours is a diamond in the rough. Develop it with seasoned developers not HitCents.",-2.594467636387435,-0.8749198354011629,0.00033314750772419293,0.020622955482835277
645,1518447184873,Mon Feb 12 21:53:04 WIB 2018,897,1,0,-1,BG needs improved and more affordable public transportation. Consider asking what low-income or people with disabilities really need.,-2.5189609176263907,-0.8994121347752433,0.1002499658161616,0.06914216804931203
644,1518447150765,Mon Feb 12 21:52:30 WIB 2018,0,0,5,-1,Build a hockey rink,-2.52429270631982,-0.8517336064188332,1.5,0.6666666666666666
643,1518447129545,Mon Feb 12 21:52:09 WIB 2018,0,64,14,1,Commitment to healthy lifestyles,-2.51185353706511,-0.8894766067867461,0.6666666666666666,1.5
642,1518447121027,Mon Feb 12 21:52:01 WIB 2018,0,88,32,1,More roundabouts for intersections,-2.5542280790866347,-0.8893961769722991,1.1662072531406447,0.8333333333331666
